origin_id,origin_name,station_id,activity_start_date,activity_start_time,characteristic_name,units,sample_fraction,value_type,statistic_type,result_value_numeric,datetime
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CLV7,2015-07-07,1899-12-31 12:44:00,Resistivity,KOhm/cm,NA,Actual,NA,2.249,2015-07-07T12:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CLV7,2015-08-17,1899-12-31 12:35:00,Resistivity,KOhm/cm,NA,Actual,NA,2.392,2015-08-17T12:35:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CP,2015-07-21,1899-12-31 11:12:00,Resistivity,KOhm/cm,NA,Actual,NA,2.643,2015-07-21T11:12:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CP,2015-08-04,1899-12-31 13:53:00,Resistivity,KOhm/cm,NA,Actual,NA,2.641,2015-08-04T13:53:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CP,2015-09-29,1899-12-31 13:20:00,Resistivity,KOhm/cm,NA,Actual,NA,2.541,2015-09-29T13:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CP,2015-08-17,1899-12-31 13:03:00,Resistivity,KOhm/cm,NA,Actual,NA,2.714,2015-08-17T13:03:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CP,2015-08-31,1899-12-31 13:49:00,Resistivity,KOhm/cm,NA,Actual,NA,2.641,2015-08-31T13:49:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CP,2015-07-07,1899-12-31 12:11:00,Resistivity,KOhm/cm,NA,Actual,NA,2.648,2015-07-07T12:11:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CP,2015-10-13,1899-12-31 09:43:00,Resistivity,KOhm/cm,NA,Actual,NA,2.512,2015-10-13T09:43:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",CP,2015-09-15,1899-12-31 12:35:00,Resistivity,KOhm/cm,NA,Actual,NA,2.597,2015-09-15T12:35:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LS,2015-08-17,1899-12-31 14:16:00,Resistivity,KOhm/cm,NA,Actual,NA,2.67,2015-08-17T14:16:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LS,2015-07-21,1899-12-31 10:02:00,Resistivity,KOhm/cm,NA,Actual,NA,2.71,2015-07-21T10:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LS,2015-08-31,1899-12-31 15:06:00,Resistivity,KOhm/cm,NA,Actual,NA,2.593,2015-08-31T15:06:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LS,2015-09-15,1899-12-31 14:00:00,Resistivity,KOhm/cm,NA,Actual,NA,2.542,2015-09-15T14:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LS,2015-10-13,1899-12-31 15:20:00,Resistivity,KOhm/cm,NA,Actual,NA,2.525,2015-10-13T15:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LS,2015-08-04,1899-12-31 14:58:00,Resistivity,KOhm/cm,NA,Actual,NA,2.667,2015-08-04T14:58:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LS,2015-07-07,1899-12-31 10:47:00,Resistivity,KOhm/cm,NA,Actual,NA,2.636,2015-07-07T10:47:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LS,2015-09-29,1899-12-31 14:30:00,Resistivity,NA,NA,NA,NA,NA,2015-09-29T14:30:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BP,2015-07-21,1899-12-31 12:03:00,Resistivity,KOhm/cm,NA,Actual,NA,2.678,2015-07-21T12:03:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BP,2015-08-31,1899-12-31 12:20:00,Resistivity,KOhm/cm,NA,Actual,NA,2.578,2015-08-31T12:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BP,2015-10-13,1899-12-31 10:31:00,Resistivity,KOhm/cm,NA,Actual,NA,2.509,2015-10-13T10:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BP,2015-08-04,1899-12-31 12:43:00,Resistivity,KOhm/cm,NA,Actual,NA,2.661,2015-08-04T12:43:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BP,2015-08-17,1899-12-31 11:41:00,Resistivity,KOhm/cm,NA,Actual,NA,2.697,2015-08-17T11:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BP,2015-07-07,1899-12-31 14:03:00,Resistivity,KOhm/cm,NA,Actual,NA,2.708,2015-07-07T14:03:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BP,2015-09-15,1899-12-31 10:51:00,Resistivity,KOhm/cm,NA,Actual,NA,2.515,2015-09-15T10:51:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BP,2015-09-29,1899-12-31 11:28:00,Resistivity,KOhm/cm,NA,Actual,NA,2.49,2015-09-29T11:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",HB,2015-07-07,1899-12-31 13:52:00,Resistivity,KOhm/cm,NA,Actual,NA,2.692,2015-07-07T13:52:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",HB,2015-09-15,1899-12-31 12:00:00,Resistivity,KOhm/cm,NA,Actual,NA,2.549,2015-09-15T12:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",HB,2015-10-13,1899-12-31 10:57:00,Resistivity,KOhm/cm,NA,Actual,NA,2.52,2015-10-13T10:57:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",HB,2015-08-31,1899-12-31 12:46:00,Resistivity,KOhm/cm,NA,Actual,NA,2.61,2015-08-31T12:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",HB,2015-07-21,1899-12-31 12:25:00,Resistivity,KOhm/cm,NA,Actual,NA,2.782,2015-07-21T12:25:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",HB,2015-08-17,1899-12-31 12:05:00,Resistivity,KOhm/cm,NA,Actual,NA,2.705,2015-08-17T12:05:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",HB,2015-08-04,1899-12-31 13:05:00,Resistivity,KOhm/cm,NA,Actual,NA,2.732,2015-08-04T13:05:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",HB,2015-09-29,1899-12-31 11:57:00,Resistivity,KOhm/cm,NA,Actual,NA,2.507,2015-09-29T11:57:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",RODS,2015-09-29,1899-12-31 14:52:00,Resistivity,KOhm/cm,NA,Actual,NA,2.47,2015-09-29T14:52:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",RODS,2015-08-31,1899-12-31 15:28:00,Resistivity,KOhm/cm,NA,Actual,NA,2.55,2015-08-31T15:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",RODS,2015-08-17,1899-12-31 14:33:00,Resistivity,KOhm/cm,NA,Actual,NA,2.478,2015-08-17T14:33:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",RODS,2015-07-21,1899-12-31 09:39:00,Resistivity,KOhm/cm,NA,Actual,NA,2.584,2015-07-21T09:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",RODS,2015-10-13,1899-12-31 15:00:00,Resistivity,KOhm/cm,NA,Actual,NA,2.481,2015-10-13T15:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",RODS,2015-08-04,1899-12-31 15:11:00,Resistivity,KOhm/cm,NA,Actual,NA,2.355,2015-08-04T15:11:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",RODS,2015-09-15,1899-12-31 14:18:00,Resistivity,KOhm/cm,NA,Actual,NA,2.439,2015-09-15T14:18:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",RODS,2015-07-07,1899-12-31 10:23:00,Resistivity,KOhm/cm,NA,Actual,NA,2.677,2015-07-07T10:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2015-09-28,1899-12-31 10:41:00,Resistivity,KOhm/cm,NA,Actual,NA,2.632,2015-09-28T10:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2015-05-13,1899-12-31 11:02:00,Resistivity,KOhm/cm,NA,Actual,NA,2.824,2015-05-13T11:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2015-06-23,1899-12-31 09:45:00,Resistivity,KOhm/cm,NA,Actual,NA,2.924,2015-06-23T09:45:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2015-08-27,1899-12-31 14:41:00,Resistivity,KOhm/cm,NA,Actual,NA,2.606,2015-08-27T14:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2015-04-27,1899-12-31 10:26:00,Resistivity,KOhm/cm,NA,Actual,NA,2.97,2015-04-27T10:26:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2015-07-28,1899-12-31 09:46:00,Resistivity,KOhm/cm,NA,Actual,NA,2.595,2015-07-28T09:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LPTNT,2015-07-21,1899-12-31 10:23:00,Resistivity,KOhm/cm,NA,Actual,NA,2.6607,2015-07-21T10:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LPTNT,2015-09-29,1899-12-31 14:43:00,Resistivity,NA,NA,NA,NA,NA,2015-09-29T14:43:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LPTNT,2015-08-17,1899-12-31 13:57:00,Resistivity,KOhm/cm,NA,Actual,NA,2.714,2015-08-17T13:57:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LPTNT,2015-08-04,1899-12-31 14:38:00,Resistivity,KOhm/cm,NA,Actual,NA,2.645,2015-08-04T14:38:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LPTNT,2015-07-07,1899-12-31 11:07:00,Resistivity,KOhm/cm,NA,Actual,NA,2.548,2015-07-07T11:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LPTNT,2015-09-15,1899-12-31 13:44:00,Resistivity,KOhm/cm,NA,Actual,NA,2.6564,2015-09-15T13:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LPTNT,2015-08-31,1899-12-31 14:46:00,Resistivity,KOhm/cm,NA,Actual,NA,2.614,2015-08-31T14:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",LPTNT,2015-10-13,1899-12-31 15:37:00,Resistivity,KOhm/cm,NA,Actual,NA,2.501,2015-10-13T15:37:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2015-04-27,1899-12-31 09:23:00,pH,None,NA,Actual,NA,8.41,2015-04-27T09:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2015-06-23,1899-12-31 09:33:00,pH,None,NA,Actual,NA,8.73,2015-06-23T09:33:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2015-07-28,1899-12-31 08:53:00,pH,None,NA,Actual,NA,8.64,2015-07-28T08:53:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2015-09-28,1899-12-31 09:42:00,pH,None,NA,Actual,NA,8.64,2015-09-28T09:42:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2015-05-13,1899-12-31 10:07:00,pH,None,NA,Actual,NA,8.28,2015-05-13T10:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2015-08-27,1899-12-31 13:52:00,pH,None,NA,Actual,NA,9.13,2015-08-27T13:52:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-04-27,1899-12-31 10:02:00,pH,None,NA,Actual,NA,8.6,2015-04-27T10:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-08-27,1899-12-31 14:16:00,pH,None,NA,Actual,NA,9.12,2015-08-27T14:16:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-09-29,1899-12-31 13:32:00,pH,None,NA,Actual,NA,11.73,2015-09-29T13:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-05-13,1899-12-31 10:35:00,pH,None,NA,Actual,NA,8.51,2015-05-13T10:35:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-07-07,1899-12-31 11:28:00,pH,None,NA,Actual,NA,8.32,2015-07-07T11:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-07-28,1899-12-31 09:58:00,pH,None,NA,Actual,NA,8.77,2015-07-28T09:58:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-07-21,1899-12-31 10:44:00,pH,None,NA,Actual,NA,8.56,2015-07-21T10:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-07-15,1899-12-31 09:50:00,pH,None,NA,Actual,NA,8.46,2015-07-15T09:50:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-08-31,1899-12-31 14:11:00,pH,None,NA,Actual,NA,9.25,2015-08-31T14:11:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-07-01,1899-12-31 09:32:00,pH,None,NA,Actual,NA,8.37,2015-07-01T09:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-09-28,1899-12-31 10:18:00,pH,None,NA,Actual,NA,8.73,2015-09-28T10:18:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-08-17,1899-12-31 13:39:00,pH,None,NA,Actual,NA,9.23,2015-08-17T13:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-08-04,1899-12-31 14:13:00,pH,None,NA,Actual,NA,8.76,2015-08-04T14:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-09-15,1899-12-31 13:00:00,pH,None,NA,Actual,NA,8.92,2015-09-15T13:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-06-23,1899-12-31 10:16:00,pH,None,NA,Actual,NA,8.92,2015-06-23T10:16:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2015-10-13,1899-12-31 16:59:00,pH,None,NA,Actual,NA,8.9,2015-10-13T16:59:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2015-09-28,1899-12-31 09:31:00,pH,None,NA,Actual,NA,9.39,2015-09-28T09:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2015-07-28,1899-12-31 08:46:00,pH,None,NA,Actual,NA,8.48,2015-07-28T08:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2015-08-27,1899-12-31 13:42:00,pH,None,NA,Actual,NA,9.05,2015-08-27T13:42:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2015-05-13,1899-12-31 09:56:00,pH,None,NA,Actual,NA,7.53,2015-05-13T09:56:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2015-04-27,1899-12-31 09:21:00,pH,None,NA,Actual,NA,8,2015-04-27T09:21:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2015-06-23,1899-12-31 09:23:00,pH,None,NA,Actual,NA,7.89,2015-06-23T09:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2015-07-28,1899-12-31 10:22:00,pH,None,NA,Actual,NA,7.29,2015-07-28T10:22:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2015-06-23,1899-12-31 11:28:00,pH,None,NA,Actual,NA,7.44,2015-06-23T11:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2015-08-27,1899-12-31 15:06:00,pH,None,NA,Actual,NA,7.39,2015-08-27T15:06:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2015-05-13,1899-12-31 11:33:00,pH,None,NA,Actual,NA,7.11,2015-05-13T11:33:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2015-04-27,1899-12-31 10:59:00,pH,None,NA,Actual,NA,7.5,2015-04-27T10:59:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2015-09-28,1899-12-31 11:22:00,pH,None,NA,Actual,NA,7.06,2015-09-28T11:22:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2015-07-28,1899-12-31 10:22:00,pH,None,NA,Actual,NA,7.29,2015-07-28T10:22:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2015-05-13,1899-12-31 11:59:00,pH,None,NA,Actual,NA,7.16,2015-05-13T11:59:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2015-04-27,1899-12-31 11:22:00,pH,None,NA,Actual,NA,7.66,2015-04-27T11:22:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2015-08-27,1899-12-31 15:28:00,pH,None,NA,Actual,NA,7.06,2015-08-27T15:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2015-06-23,1899-12-31 11:52:00,pH,None,NA,Actual,NA,7.27,2015-06-23T11:52:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2015-09-28,1899-12-31 11:30:00,pH,None,NA,Actual,NA,6.92,2015-09-28T11:30:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-04-27,1899-12-31 09:47:00,pH,None,NA,Actual,NA,8.56,2015-04-27T09:47:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-05-13,1899-12-31 10:17:00,pH,None,NA,Actual,NA,8.31,2015-05-13T10:17:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-07-28,1899-12-31 09:00:00,pH,None,NA,Actual,NA,8.84,2015-07-28T09:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-09-28,1899-12-31 09:59:00,pH,None,NA,Actual,NA,8.78,2015-09-28T09:59:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-05-13,1899-12-31 10:15:00,pH,None,NA,Actual,NA,8.32,2015-05-13T10:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-06-23,1899-12-31 09:53:00,pH,None,NA,Actual,NA,8.85,2015-06-23T09:53:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-08-27,1899-12-31 14:03:00,pH,None,NA,Actual,NA,8.86,2015-08-27T14:03:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-09-28,1899-12-31 10:02:00,pH,None,NA,Actual,NA,8.79,2015-09-28T10:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-08-27,1899-12-31 14:00:00,pH,None,NA,Actual,NA,8.98,2015-08-27T14:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-04-27,1899-12-31 09:42:00,pH,None,NA,Actual,NA,8.59,2015-04-27T09:42:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-06-23,1899-12-31 09:48:00,pH,None,NA,Actual,NA,8.85,2015-06-23T09:48:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-05-13,1899-12-31 10:13:00,pH,None,NA,Actual,NA,8.23,2015-05-13T10:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-04-27,1899-12-31 09:44:00,pH,None,NA,Actual,NA,8.58,2015-04-27T09:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-07-28,1899-12-31 09:03:00,pH,None,NA,Actual,NA,8.81,2015-07-28T09:03:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2015-06-23,1899-12-31 09:46:00,pH,None,NA,Actual,NA,8.86,2015-06-23T09:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2015-09-28,1899-12-31 11:33:00,pH,None,NA,Actual,NA,7.17,2015-09-28T11:33:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2015-06-23,1899-12-31 11:34:00,pH,None,NA,Actual,NA,7.18,2015-06-23T11:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2015-04-27,1899-12-31 11:08:00,pH,None,NA,Actual,NA,7.64,2015-04-27T11:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2015-08-27,1899-12-31 15:13:00,pH,None,NA,Actual,NA,7.31,2015-08-27T15:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2015-07-28,1899-12-31 10:31:00,pH,None,NA,Actual,NA,7.28,2015-07-28T10:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2015-05-13,1899-12-31 11:41:00,pH,None,NA,Actual,NA,7.19,2015-05-13T11:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2015-07-28,1899-12-31 10:08:00,pH,None,NA,Actual,NA,7.8,2015-07-28T10:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2015-09-28,1899-12-31 11:10:00,pH,None,NA,Actual,NA,7.92,2015-09-28T11:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2015-04-27,1899-12-31 10:48:00,pH,None,NA,Actual,NA,6.65,2015-04-27T10:48:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2015-06-23,1899-12-31 11:15:00,pH,None,NA,Actual,NA,7.67,2015-06-23T11:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2015-05-13,1899-12-31 11:23:00,pH,None,NA,Actual,NA,7.42,2015-05-13T11:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2015-04-27,1899-12-31 11:46:00,pH,None,NA,Actual,NA,7.22,2015-04-27T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2015-07-28,1899-12-31 10:03:00,pH,None,NA,Actual,NA,6.68,2015-07-28T10:03:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2015-06-23,1899-12-31 12:18:00,pH,None,NA,Actual,NA,6.67,2015-06-23T12:18:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2015-05-13,1899-12-31 12:21:00,pH,None,NA,Actual,NA,6.62,2015-05-13T12:21:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL15,2015-08-27,1899-12-31 15:54:00,pH,None,NA,Actual,NA,7.74,2015-08-27T15:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL15,2015-09-28,1899-12-31 12:14:00,pH,None,NA,Actual,NA,7.63,2015-09-28T12:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL15,2015-06-23,1899-12-31 12:32:00,pH,None,NA,Actual,NA,7.44,2015-06-23T12:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL15,2015-07-28,1899-12-31 11:17:00,pH,None,NA,Actual,NA,7.63,2015-07-28T11:17:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL15,2015-05-13,1899-12-31 12:36:00,pH,None,NA,Actual,NA,7.24,2015-05-13T12:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL15,2015-04-27,1899-12-31 11:57:00,pH,None,NA,Actual,NA,7.67,2015-04-27T11:57:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2015-07-28,1899-12-31 09:58:00,pH,None,NA,Actual,NA,8.59,2015-07-28T09:58:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2015-05-13,1899-12-31 11:11:00,pH,None,NA,Actual,NA,8.36,2015-05-13T11:11:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2015-09-28,1899-12-31 10:51:00,pH,None,NA,Actual,NA,9.22,2015-09-28T10:51:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2015-04-27,1899-12-31 10:34:00,pH,None,NA,Actual,NA,8.97,2015-04-27T10:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2015-06-23,1899-12-31 11:06:00,pH,None,NA,Actual,NA,8.76,2015-06-23T11:06:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2015-08-27,1899-12-31 14:52:00,pH,None,NA,Actual,NA,9.11,2015-08-27T14:52:00Z
